paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,validation_status,validation_notes,validation_warnings
PMC2013,PA6,100,0,0,0,0,,,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.34,0.031,,,,10.1155/2013/320837,line_graph,high,Pure PA6; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2 h (2262 m); Fig. 3,pass,,
PMC2013,PA6,85,15,0,0,0,,,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.14,0.050,,,,10.1155/2013/320837,line_graph,high,PA6 + 15 wt% glass fiber; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,80,15,0,0,0,PTFE,5,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.09,0.038,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 5 wt% PTFE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,75,15,0,0,0,PTFE,10,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.10,0.045,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 10 wt% PTFE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,70,15,0,0,0,PTFE,15,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.11,0.053,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 15 wt% PTFE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,65,15,0,0,0,PTFE,20,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.12,0.060,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 20 wt% PTFE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,80,15,5,0,0,,,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.34,0.080,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 5 wt% graphite; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,75,15,10,0,0,,,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.36,0.110,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 10 wt% graphite; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,70,15,15,0,0,,,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.38,0.150,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 15 wt% graphite; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,80,15,0,0,0,UHMWPE,5,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.11,0.038,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 5 wt% UHMWPE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,75,15,0,0,0,UHMWPE,10,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.16,0.052,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 10 wt% UHMWPE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,70,15,0,0,0,UHMWPE,15,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.23,0.068,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 15 wt% UHMWPE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 3,pass,,
PMC2013,PA6,70,15,5,0,0,PTFE,10,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.12,0.042,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 10% PTFE + 5% graphite; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 4,pass,,
PMC2013,PA6,70,15,0,0,0,PTFE; UHMWPE,10; 5,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.13,0.019,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 10% PTFE + 5% UHMWPE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 4,pass,,
PMC2013,PA6,70,15,0,0,0,PTFE; UHMWPE,7; 8,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.12,0.024,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 7% PTFE + 8% UHMWPE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 4,pass,,
PMC2013,PA6,70,15,10,0,0,UHMWPE,5,100,0.31,2262,,steel,BoP,dry,45,23,injection,0.20,0.055,,,,10.1155/2013/320837,line_graph,high,PA6/GF-15 + 10% graphite + 5% UHMWPE; UMT-3 block-on-plate vs steel; 100 N; 200 rpm (0.31 m/s); 2262 m; Fig. 4,pass,,
