paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes
LI2013,PA6,100,0,0,0,0,,,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2111,0.00002769,,,,10.1016/j.matdes.2012.11.011,table,high,Neat PA6; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,85,15,0,0,0,,,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2063,0.00001645,,,,10.1016/j.matdes.2012.11.011,table,high,GF15/PA6; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,80.75,14.25,0,0,0,PTFE,5,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1904,0.00001605,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 5% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,78.2,13.8,0,0,0,PTFE,8,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1794,0.00001582,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 8% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,76.5,13.5,0,0,0,PTFE,10,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1735,0.00001483,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 10% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,74.8,13.2,0,0,0,PTFE,12,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1693,0.00001347,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 12% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE,15,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1614,0.00001248,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 15% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,68.0,12.0,0,0,0,PTFE,20,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1446,0.00001170,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 20% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,80.75,14.25,0,0,0,UHMWPE,5,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2100,0.00002174,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 5% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,78.2,13.8,0,0,0,UHMWPE,8,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2213,0.00002917,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 8% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
