paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes
UNAL2013,PA6,100,0,0,0,,,,,50,1.0,,1.77,steel,PoD,dry,50,21,injection,0.33,1.5e-13,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 1.77 MPa applied pressure
UNAL2013,PA6,100,0,0,0,,,,,100,1.0,,3.54,steel,PoD,dry,50,21,injection,0.30,4.5e-14,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 3.54 MPa applied pressure
UNAL2013,PA6,100,0,0,0,,,,,150,1.0,,5.31,steel,PoD,dry,50,21,injection,0.29,3.5e-14,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 5.31 MPa applied pressure
UNAL2013,PA6,90,0,10,0,,,,,50,1.0,,1.77,steel,PoD,dry,50,21,extrusion,0.45,8.0e-15,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 1.77 MPa applied pressure
UNAL2013,PA6,90,0,10,0,,,,,100,1.0,,3.54,steel,PoD,dry,50,21,extrusion,0.44,5.0e-15,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 3.54 MPa applied pressure
UNAL2013,PA6,90,0,10,0,,,,,150,1.0,,5.31,steel,PoD,dry,50,21,extrusion,0.42,4.5e-15,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 5.31 MPa applied pressure
UNAL2013,PA6,94,0,0,0,,wax,6,50,1.0,,1.77,steel,PoD,dry,50,21,extrusion,0.12,2.0e-14,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 1.77 MPa applied pressure,
UNAL2013,PA6,94,0,0,0,,wax,6,100,1.0,,3.54,steel,PoD,dry,50,21,extrusion,0.12,1.6e-14,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 3.54 MPa applied pressure,
UNAL2013,PA6,94,0,0,0,,wax,6,150,1.0,,5.31,steel,PoD,dry,50,21,extrusion,0.10,1.2e-14,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 5.31 MPa applied pressure,
UNAL2013,PA6,84,0,10,0,,wax,6,50,1.0,,1.77,steel,PoD,dry,50,21,extrusion,0.26,8.0e-15,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 1.77 MPa applied pressure,
UNAL2013,PA6,84,0,10,0,,wax,6,100,1.0,,3.54,steel,PoD,dry,50,21,extrusion,0.23,7.5e-15,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 3.54 MPa applied pressure,
UNAL2013,PA6,84,0,10,0,,wax,6,150,1.0,,5.31,steel,PoD,dry,50,21,extrusion,0.22,8.5e-15,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 5.31 MPa applied pressure,
UNAL2013,,0,0,0,0,,POM,100,50,1.0,,1.77,steel,PoD,dry,50,21,injection,0.16,1.0e-13,,,10.1179/1743294413Y.0000000141,line_graph,medium,reported wear rate in m3 N-1 m-1; 1.77 MPa applied pressure,
UNAL2013,,0,0,0,0,,POM,100,100,1.0,,,,,,,,,,,,,,,,,
